Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
-0.2978612786322902,0.22297931247844885,0.013259433642056133,0.9063294878715737,3,0.3441063038147372,-0.5235871173807489,3,-0.6333772950091426,1,1
1.302995742404106,1.4170056859167346,-0.16344377087600817,0.5558053182045142,3,0.3878920621300319,0.8449970310204163,1,1.7232476794828102,1,0
0.7266872148310034,-0.24424839886696728,-0.4284985776531046,-1.1968155301307835,0,0.9111677639637272,0.2975633716599503,1,0.09173808175761212,2,3
1.23896146156265,0.7421212139733556,-1.4003662025024581,0.9063294878715737,0,1.451670649396878,0.8449970310204163,1,-1.539771515967586,0,3
0.5345843723066358,0.27489350262793955,1.3385334675275384,0.3964761501740326,2,-1.1022593192235202,-0.797303947060982,3,-0.99593498339252,2,1
0.8547557765139151,-0.7114761102123834,-1.0469597934663297,-0.8781571940698202,2,0.2874001577998325,-0.5235871173807489,2,-0.08954076243407656,1,0
-1.3224097720955839,1.4689198760662252,-0.2517953731350403,1.033792822295959,2,-1.087903332890631,-0.797303947060982,3,-0.4520984508174539,1,2
-1.0022383678883047,0.8459495942723371,-0.6052017821711689,1.352451158356922,3,-1.5480126948596207,-0.797303947060982,3,-0.6333772950091426,1,2
-1.0022383678883047,0.7421212139733556,-0.6052017821711689,0.3964761501740326,2,-0.4727493185264681,-1.071020776741215,3,-1.539771515967586,2,2
0.5986186531480917,0.27489350262793955,-0.16344377087600817,1.416182825569115,0,0.4381380142951357,1.1187138607006495,3,0.8168534585243669,0,3
1.0468586190382827,-1.2306180117072902,-0.6052017821711689,1.033792822295959,3,-1.807856047484855,-0.5235871173807489,1,-1.539771515967586,2,0
1.23896146156265,-1.3344463920062717,-1.312014600243426,-1.1968155301307835,0,1.6519366587406332,1.9398643497413486,0,0.8168534585243669,1,3
-0.425929840315202,-0.5038193496144207,0.18996263816012043,-0.9100230276759165,3,0.7216687443696348,-0.24987028770051584,0,0.09173808175761212,2,0
-1.7706497379857749,0.9497779745713184,0.9851270584914098,0.42834198378012894,2,-1.4238334130801567,-1.071020776741215,3,-1.3584926717758974,1,2
0.34248152978226826,-2.061245054099141,-1.0469597934663297,-1.451742198979554,0,0.9226525530300337,1.1187138607006495,3,0.09173808175761212,0,3
-0.5539984019981137,-0.9710470609598368,-0.5168501799121368,-0.2408405219478938,3,-0.4009693868620388,-0.5235871173807489,2,1.1794111469077442,2,0
0.7266872148310034,-2.061245054099141,-0.4284985776531046,-1.2924130309490724,3,0.7432027238689604,0.2975633716599503,1,0.8168534585243669,1,3
0.9187900573553709,-0.9191328708103461,-1.4887178047614904,-0.8462913604637239,2,0.22638721588506597,-0.24987028770051584,0,0.09173808175761212,0,0
1.5591328657699295,-1.1787038215577996,-1.4887178047614904,-1.2286813637368796,0,1.4193696801478817,1.3924306903808825,1,0.2730169259493008,2,3
-0.3618955594737461,1.5208340662157158,0.45501744493721685,0.5876711518106105,0,0.4467516060948676,0.023846541979717223,2,0.9981323027160556,1,3
-1.7706497379857749,-0.08850582841849525,-0.16344377087600817,0.6832686526288995,2,-1.0405285779921098,-0.797303947060982,3,-0.8146561392008314,2,2
-1.642581176302863,1.001692164720809,0.543369047196249,1.416182825569115,2,-1.807856047484855,-0.797303947060982,3,-0.8146561392008314,1,2
0.9187900573553709,-1.6978457230527064,-0.34014697539407246,-1.1330838629185906,0,0.5931826666903007,1.1187138607006495,2,1.5419688352911216,2,3
0.47055009146517995,0.22297931247844885,0.7200722517143133,-0.7825596932515312,2,0.4302422218120475,-0.797303947060982,2,1.360689991099433,1,0
1.23896146156265,0.7421212139733556,-0.4284985776531046,1.416182825569115,3,0.8551794172654743,0.023846541979717223,1,1.1794111469077442,2,0
-0.9382040870468488,0.534464453375393,-1.4887178047614904,1.0019269886898627,3,-1.6865479629719737,-0.797303947060982,3,-0.27081960662576526,1,2
-0.1057584361079227,0.17106512232895818,-0.34014697539407246,0.2690128157496473,2,0.296731548916208,-0.5235871173807489,2,-0.8146561392008314,2,1
1.3670300232455619,-0.6076477299134021,-0.9586081912072975,-1.3242788645551686,3,1.0554454266092295,1.9398643497413486,3,1.5419688352911216,0,3
0.34248152978226826,-0.3999909693154393,-0.5168501799121368,-1.5473396997978428,3,0.870253202914999,0.8449970310204163,0,0.09173808175761212,2,3
0.7266872148310034,0.0672367420299768,1.1618302630094741,0.014086146900876763,3,0.12374191360493562,-1.071020776741215,3,-0.8146561392008314,2,1
0.5986186531480917,0.8459495942723371,-0.4284985776531046,1.3843169919630185,2,-1.0735473465577419,-0.797303947060982,1,-1.1772138275842086,0,1
-1.0662726487297605,-0.3999909693154393,1.2501818652685062,0.30087864935574365,2,-0.7383350656848598,-1.071020776741215,3,-1.539771515967586,1,2
-0.9382040870468488,1.3650914957672438,-1.223662997984394,0.0778178141130694,2,-1.5358101064766707,-0.797303947060982,3,-0.27081960662576526,1,2
-0.2338269977908344,1.4689198760662252,1.9569946833407634,1.1931219903264405,2,0.2393076035846678,1.9398643497413486,3,-0.99593498339252,2,1
0.6626529339895475,0.01532255188048612,-1.1353113957253618,-1.2286813637368796,0,0.4352668170285612,1.6661475200611156,3,0.09173808175761212,1,3
1.0468586190382827,-2.061245054099141,0.10161103590108828,-1.5154738661917466,0,1.4918674111289545,0.2975633716599503,0,0.8168534585243669,0,3
-0.48996412115665783,1.1055205450197905,1.9569946833407634,0.7151344862349958,3,-0.7074696950691589,-1.071020776741215,3,-1.539771515967586,2,1
-1.0662726487297605,1.5208340662157158,1.6919398765636668,1.416182825569115,2,-1.0297615882424471,0.8449970310204163,3,-0.6333772950091426,2,2
-1.7706497379857749,-1.0229612511093276,-1.4003662025024581,0.14154948132526204,3,1.6519366587406332,1.1187138607006495,1,1.904526523674499,2,2
0.5345843723066358,-0.24424839886696728,0.36666584267818475,-0.5276330244027607,3,0.8070868630503014,-0.24987028770051584,0,0.9981323027160556,0,0
0.8547557765139151,-1.6459315329032158,-1.4887178047614904,-1.4198763653734576,3,0.5716486871909753,1.9398643497413486,3,1.1794111469077442,1,3
1.1108928998797385,-2.061245054099141,-1.4887178047614904,-1.5473396997978428,0,1.6225068867582277,1.6661475200611156,2,0.09173808175761212,2,3
0.5986186531480917,-0.7633903003618742,0.9851270584914098,-0.463901357190568,3,0.9212169543967463,-0.24987028770051584,3,1.1794111469077442,2,0
1.4950985849284737,-0.24424839886696728,-1.312014600243426,-1.1330838629185906,3,1.6167644922250621,1.1187138607006495,0,0.9981323027160556,2,3
0.1503786872579007,-1.3344463920062717,0.10161103590108828,-1.356144698161265,0,0.9606959168121793,1.9398643497413486,1,0.2730169259493008,2,3
0.21441296809935656,-0.9710470609598368,-1.4887178047614904,-1.1330838629185906,0,0.7518163156686922,0.2975633716599503,2,0.9981323027160556,0,3
0.9187900573553709,-0.14042001856798592,-0.07509216861697601,-1.1330838629185906,3,0.5967716632735272,-0.24987028770051584,0,0.2730169259493008,2,0
0.47055009146517995,-2.061245054099141,-1.223662997984394,-1.260547197342976,3,0.30965193661580986,1.1187138607006495,3,-0.08954076243407656,2,3
0.47055009146517995,1.157434735169281,0.013259433642056133,0.9063294878715737,2,0.9614137161288229,-0.24987028770051584,2,-0.4520984508174539,2,1
